title,num_comments,link,text,comments,toxicity,fem,masc
Улица Темура Малика в Ташкенте будет расширена до 6 полос,7,https://uznews.uz/posts/30236," Как сообщила пресс-служба главы государства, Ташкентская область имеет большой потенциал для развития торговли и услуг. В связи с этим разработан ряд проектов по расширению сети автомобильных дорог и развитию придорожного сервиса. В их числе – проект ремонта автодороги «Ташкент-Чиназ» . Дорога используется очень интенсивно, за сутки по ней проезжает 60-65 тысяч автомобилей. Поэтому планируется отремонтировать 10-километровый отрезок дороги, построить 5 подземных переходов и подъездные дороги местного значения. Также были представлены проекты по расширению улицы Темура Малика в Ташкенте до 6 полос , строительству вдоль нее многоэтажных домов и хозяйственных объектов, а также возведению 210-метрового путепровода по улице Узбекистан в городе Джизаке . Глава государства одобрил эти проекты и поручил ответственным лицам разработать соответствующие документы, обеспечить качественное выполнение строительства. В ходе презентации также были рассмотрены предложения по внедрению государственно-частного партнерства в газостранспортной системе . В частности, разработан проект модернизации системы газоснабжения в городе Джизаке на основе международных стандартов и с привлечением прямых инвестиций. В рамках проекта планируются демонтаж старых и прокладка более 1,5 тысячи км новых газопроводов.  Предусмотрены также сокращение количества газораспределительных станций с 6 до 2 и переход с трехступенчатой на двухступенчатую схему газоснабжения. В результате нынешние потери в городской системе газоснабжения объемом 115 млн кубометров будут устранены. Президент обратил особое внимание на результативность данного проекта, указал на необходимость ускорения его реализации. Дано поручение реализовать аналогичный проект одновременно в городе Гулистане Сырдарьинской области, затем и в других регионах страны.","['Да надо сокращать количество автомобилей в городе! А не дороги расширять! Сам же говорил, что не будем больше строить в Ташкенте, что будем озеленять город. И что?! Склероз что-ли??? Пусть строят за городом! Иначе скоро в Ташкенте жить станет невозможно! Уже утром и вечером ловишь момент, чтоб в пробки не попасть.', 'Дороги надо сужать, а не расширять :(\nБлагоустройство в первую очередь в городе должно быть для пешеходов. Мы же потом сами будем тратить деньги на исправление градостроительных ошибок']","[0.99761444, 0.0023855714]",1,0
Частным школам рекомендовано продлить зимние каникулы до 24 января,1,https://uznews.uz/posts/30210," Напомним , МНО объявило о продлении зимних каникул в школах страны до 24 января. Сообщается, что во всех школах страны планируется организовать курсы повышения квалификации руководителей и педагогов на основе национальных образовательных программ, разработанных в соответствии с международными стандартами. Исходя из вышеизложенного, в Госинспекции по надзору за качеством образования рекомендовали негосударственным образовательным организациям также продлить срок зимних каникул до 24 января и привлечь их руководителей и педагогов на курсы повышения квалификации в онлайн-формате. «Учитывая, что в период зимних каникул школьникам не предоставляется питание и не производятся другие расходы, с их родителей не должна взиматься плата за этот период» , - говорится в сообщении Госинспекции. В период каникул рекомендовано обеспечить активное участие учащихся в предметных олимпиадах, интеллектуальных играх, соревнованиях и различных конкурсах, проводимых в онлайн-формате. ",[],"[0.0, 0.0]",0,0
Зимние каникулы в школах продлили до 24 января,9,https://uznews.uz/posts/30201," По данным министерства, каникулы продлены в целях организации курсов повышения квалификации для руководителей общеобразовательных учебных заведений и педагогов по новой Национальной учебной программе, а также предотвращения распространения сезонного гриппа среди учащихся. «В эти дни для эффективного использования времени учащихся будут организованы различные онлайн олимпиады, интеллектуальные игры, а также мероприятия, направленные на развитие культуры чтения книг» , – говорится в сообщении. Кроме того, в соцсетях министерства и по телеканалам НТРК планируется трансляция различных кружков для школьников.","['В кокой стране', 'Глядишь, а там и до весенних продлят...', 'Это очень плохо. То что даёт учитель, никогда не дадут родители.\nА курсы для учителей нужно было во время каникул детей устраивать', 'Я вообще в школу не хожу и что? Писать, читать, считать умею, главное не школа, а что у тебя в уме.', 'Круто! Спасибо', 'Да точно!', 'Люблю каникулы, особенно когда тебя в школе задалбудуют, и говорят надо ходить в школу, а не дома сидеть как это я делаю, меня просто мама не пускает в шк.']","[0.97046286, 0.02953714]",0,0
Шавкат Мирзиёев посетил военно-академический лицей и Академию СГБ,5,https://uznews.uz/posts/29378,"Сегодня, 7 января, Верховный главнокомандующий Вооруженными Силами Шавкат Мирзиёев посетил военно-академический лицей «Темурбеклар мактаби» Службы государственной безопасности и Академию СГБ имени Амира Темура. В лицее действуют 5 кафедр: кафедры точных наук, общественно-гуманитарных наук, иностранных языков, психологии и воспитательной работы, а также профессионально-прикладной подготовки. Лицей специализируется на углубленном изучении истории и иностранных языков. В текущем учебном году из 5,6 тыс. абитуриентов были отобраны всего 100. Сегодня в лицее учатся 220 молодых людей. Президент осмотрел лингафонный класс, кабинеты психодиагностики и духовности. В центре изучения наследия Амира Темура состоялась беседа с молодежью. «Вы - крылья нового Узбекистана. Что делает эти крылья сильными? Знания! Вы должны знать в совершенстве минимум два-три языка, точные науки и нашу историю. В этой школе мы ввели и предмет психологии, хорошо изучите его. У вас есть все возможности», — сказал Шавкат Мирзиёев в ходе беседы с молодыми людьми. Здесь же прошла беседа по видеоконференцсвязи с учащимися лицеев «Темурбеклар мактаби» Ташкента, Нукуса, Ферганы и Шахрисабза. Президент отметил необходимость проведения конкурса духовности среди учеников лицеев, написания научных комментариев к каждому уложению Амира Темура. Шавкат Мирзиёев также осмотрел лицейскую библиотеку, учебный корпус, спортзал, общежитие, столовую и медпункт лицея. В состав комплекса также входят учебный полигон, стадион, бассейн, автодром и плац. После этого президент ознакомился с условиями в Академии Службы государственной безопасности. Напомним, военно-академические лицеи «Темурбеклар мактаби» были образованы в соответствии с постановлением президента от 28 июня 2019 года. В данных образовательных учреждениях внедрена новая система военно-патриотического воспитания подростков и подготовки кадров для Вооруженных Сил и госслужбы. ","['Общайся не общайся, один хрен, если полыхнет, уже никого не загонят обратно, да и про патриотизм быстро забудут.От толи дело наёмники, им плевать, они сделают так как ты хочешь, ни больше ни меньше', 'Ну захотелось ему вдруг с молодежью пообщаться, на фоне событий в соседней стране.', 'школа разветки это круто 6.5-100 ']","[0.66264576, 0.33735427]",0,1
Узбекистан эвакуировал из Казахстана группу студентов,8,https://uznews.uz/posts/28890,"Как сообщает «Дунё», ссылаясь на информацию посольства Узбекистана в Казахстане, сегодня, 7 января, 35 узбекских студентов, обучавшихся в казахском государственном юридическом университете имени Нарикбаева, вернутся на родину. Они вылетели в Ташкент самолетом АО Uzbekistan Airways. «Все эти дни родители студентов не находили себе места, беспокоясь о судьбе своих детей. Но благодаря социальной политике Шавката Мирзиёева и его заботе о гражданах республики, что не раз уже подтверждалось, наши дети уже через пару часов будут в Ташкенте», — написал в своем Telegram-канале Тура Тураев, председатель родительского комитета студентов университета. Он отметил, что по прилету студентов привезут в Ташкентский юридический университет, где их встретят родители. ","['Университет имени""НаРИКбаева""?!', 'Думаю, в скором времени все разрешится мирным путем и отпадет вероятность возвращения студентов . В самой столице Казахстана все спокойно. Сопереживаю пострадавшим. Много моих друзей там живут. Дай бог здоровья всем.', 'Есть ""правильные"" студенты - их эвакуировали, а есть не очень.', 'Учусь в Алмате ,в университете КБТУ, со мной никто с посольства даже и не связывался. Наоборот до него не дозвониться. Если есть возможность хоть както улететь ,помогите с этим. И почему только 35 студентов с юр.вуза. , других студентов в Алмате нет по вашему? ', 'Здравствуйте ,сын студент КРМУ ,был билет на 5.01,звонили в консульство в Алматы ,оставили заявку.\r\nПОМОГИТЕ ПОЖАЛУЙСТА ,ПРИВЕЗИТЕ НАШИХ ДЕТЕЙ!!!\r\nШАВКАТ МИРОМОНОВИЧ ,ПОМОГИТЕ ПОЖАЛУЙСТА,в этой сложной ситуации .\r\n', '👏👏👏👏👏', 'Канечно их в Узбекистан привезут . Они же не простые дети . И там простые не учатся . ']","[0.6588331, 0.3411669]",0,2
В Глобальном индексе голода Узбекистан занял 21-е место из 135 стран,11,https://uznews.uz/posts/29549,"ФАО опубликовала рейтинг Глобального индекса голода за 2021 год. В отчете приняли участие 135 стран. Узбекистан занял 21-е место среди стран с лучшими показателями. Стоит отметить, что в 2020 году страна находилась на 30-м месте. На верхних строчках рейтинга находятся Беларусь, Босния и Герцеговина, Бразилия. Наименьшие показатели наблюдаются в Сомали, Сирии и Южном Судане. Казахстан находится на 28-м месте, Киргизия на 40-м, а Туркменистан на 48-м. Место стран в рейтинге определяется путем суммирования следующих показателей - доля недоедающего населения, доля детей в возрасте до пяти лет с недостаточным весом, доля детей в возрасте до пяти лет которые отстают в росте, а также уровень смертности детей в возрасте до пяти лет. ","['Дмитрий Ломакин.А разве вы не видели казахские аулы? Заметили,что тамм нет  фруктовых деревьев или огородов?Может проблема в воде,но вроде населенные пункты образуются вблизи водоемов и походите по базарам в крупных городах Казахстана Все овощи и фрукты привозные,с Китая или Узбекистана,поэтому я верю индексу.А так казахи наверное экономят на еде,чтобы накопить на калым или приданное,на свадьбу,жилье.', 'Дмитрий Ломакин.А разве вы не видели казахские аулы? Заметили,что тамм нет  фруктовых деревьев или огородов?Может проблема в воде,но вроде населенные пункты образуются вблизи водоемов и походите по базарам в крупных городах Казахстана Все овощи и фрукты привозные,с Китая или Узбекистана,поэтому я верю индексу.А так казахи наверное экономят на еде,чтобы накопить на калым или приданное,на свадьбу,жилье.', 'На фото женщина, как-будто её месяц не кормили.', 'Микульский, при чем тут газ? Это повод для начала продуманной операции. Там таких же мамбетов, как наших харыпов 6 секунд поднять если надо на бунты…Правда узбеки по-спокойнее все равно.\r\n\r\nP.S. Интересно, как за год позиции улучшились, если экономика в кризисе)', 'Inte Fågel. Приезжайте по областям, увидите откуда утекает в столицу жир, для зажиревших.', 'Наврали)', 'Да крута. Кстати казахи иза авто газа бунт подняли иза 1470сумов нашими деньгами счетаю подняли вдва раза 2940тыщ нашими деньгами узбекскими. Ихний уровень жизни в три раза выше нашего и за эти копейки пол страны разнесли. ', 'Узбекистан на 21 а Казахтан на 28 смешно', 'Если я правильно понял - всё дорожает, а голодных все меньше?', 'У нас скорее проблема ожирения населения)) правильно, что вводят программы по ходьбе за деньги']","[0.534775, 0.46522507]",0,1
В Ташкентском метрополитене могут появиться туалеты,9,https://uznews.uz/posts/29392,"В целях создания удобств для пассажиров, каждая станция столичного метро в скором времени может быть оборудована туалетными комнатами. Об этом сообщили в пресс-службе Ташкентского метрополитена. В настоящее время строительство первых санузлов осуществляется на станции метро «Чиланзар» в экспериментальном порядке. «Если проект оправдает себя, туалеты появятся и на других станциях. Прежде всего туалетами будут оборудованы новые станции метро», — говорится в сообщении. Как отметили в пресс-службе метро, в большинстве метрополитенов мира нет туалетов, родильных и детских комнат. Туалетные комнаты присутствуют в одной из самых загруженных подземок мира — в Токийском метро, из-за того, что пассажиры добираются до пункта назначения, в среднем, за 2–3 часа. В метрополитене Ташкента пассажиры добираются до места назначения максимум за 40-50 минут. ","['Возникает вопрос: не сделают ли эти туалеты платными?! Между тем, пассажир  задерживается в метро по причине небольшой скорости поездов и больших интервалов между поездами, к примеру на Юнусабадской линии!', 'Ну хоть задумываться стали о нуждах простых людей, и на том спасибо.', 'В московском метро есть туалет. Цена на наши деньги 8тысяч ', 'Хорошая мысля приходит опосля! :)', '«в большинстве метрополитенов мира нет туалетов» ну правильно, зато во всех развитых городах есть туалеты каждый 30-50 метров', 'Да будет метро вонять и процветать']","[0.8240709, 0.1759292]",0,0
"Узбекистан отменил все рейсы в Алматы, Актобе и Актау на ближайшую неделю",0,https://uznews.uz/posts/29605,"В Uzbekistan Airports сообщили об отмене регулярных рейсов, запланированных с 8 по 13 января в города Казахстана, по техническим причинам аэропортов назначения. На этот период отменяются следующие рейсы: Пассажиры отменённых рейсов в Алматы, Актобе и Актау имеют право на возврат полной стоимости билета по месту его приобретения или бесплатное перебронирование на любую свободную дату после возобновления полетов. ",[],"[0.0, 0.0]",0,1
"Каникулы для студентов вузов, лицеев и колледжей продлили до 24 января",6,https://uznews.uz/posts/29883,"Ранее мы сообщали , что каникулы у студентов вузов, лицеев и колледжей продлятся до 10 января 2022 года. Однако, как сообщили в Министерстве высшего и среднего специального образования, вторая половина 2021/2022 учебного года начнется 24 января. Такое решение было принято в связи с принятием документа о предоставлении финансовой независимости 35 высшим учебным заведениям республики, которым необходимо произвести переход на новую систему и изменить управленческий подход. Помимо этого, в целях создания благоприятных условий для студентов продлеваются 50%-е скидки на авиа и ж/д билеты до 24 января. Авиа и ж/д билеты, приобретенные до 11 января, можно будет бесплатно обменять на другую дату. ","['откровенно говоря это реально явная демонстрация слабости власти. этого точно не стоило делать', 'неужели власть так не уверена  в своей молодежи которая должна их на руках носить за 3й Ренессанс и нарисованное счастливое будущее?)))', 'Видать чего-то испугались.', 'Ребят да хорош, вы еще цены снизте... успокойтесь, никто митинговать не будет, пхпхпх']","[0.905573, 0.09442701]",0,1
Узбекистанцам разрешили совершать Умру,8,https://uznews.uz/posts/29529,"По информации пресс-службы Управления мусульман Узбекистана, узбекистанцы смогут отправиться в малый хадж. Сегодня, 5 января, председатель Управления мусульман Узбекистана, муфтий Нуриддин Холикназаров и глава партнерской организации «Абу Сархад» из Саудовской Аравии Абусархад Насир Абдулла подписали соглашение об организации сезона «Умра – 2022». Сообщается, что в стране приняты все необходимые меры по организации малого хаджа - умры, осуществлению платежей, запуску расписания авиарейсов, проведению медобследования путешественников, изучению возможностей граждан из регионов, которые до пандемии находились в очереди на совершение паломничества. Также благодаря партнерской компании «Абу Сархад», имеющей многолетний опыт в организации паломничества, проведена работа по подбору отелей, расположенных в непосредственной близости от двух мечетей в Медине и Мекке, повышению качества предоставления современных транспортных и других услуг. В управлении отметили, что в эти дни в международном аэропорту Ташкента пресекаются нелегальный выезд граждан, собирающихся совершить малый хадж. Сообщается, что после медицинского обследования и завершения карантина в Саудовской Аравии паломники из Узбекистана смогут совершить умру. Точная дата совершения паломничества и время вылета первого рейса пока неизвестны. ","['Юрий stress. Зажрались Мы, кто с богатого обеденного стола, кто с помойки, по обьедкам таких столов, ослепли с храпом от сытости, вот Нас и будят)', 'Юрий stress. Сначала в том, что Ты есть. А потом все остальное, Твое, ну и гадости Нам даны, для того, чтобы Мы прелести видели) ', 'Doktor Web 911. Вопрос правильный, Спасибо, никто и ничего не мешает. Кораном Нам передано, что Аллах в Нас, в каждом, ближе шейной артерии, и посредников между Ним и Каждым из Нас быть не может. Однако если Нам навязали ментовский надзор, обозвав его Махаллей, хочется, чтобы она таковой и была, по сути, а не по лагманам навязавших миллиардеров, - воров и мошенников. О том, как в коллективе суммируется духовная энергия, усилителем Каждому в коллективе, можно еще поговорить, немало, по канонам квантовой физики релятивизма. Нам как раз обрезали эту идею, обменяв на деньги дикого рынка, т.е. вот такой банальный способ грабежа уммы.', 'Кто мешает вам сейчас молиться?', 'Жду, когда в Махалле, по сути мусульманской общине, вместо ментов и помощников хакимов, появится мулла, имам и место, для молитвы тысяч Нас. Аллах Нас, Детей своих, любит.']","[0.26554763, 0.73445237]",0,0
"В Ташкенте водителя Mercedes, устроившего ночной «дрифт», привлекли к ответственности — видео",10,https://uznews.uz/posts/28856,"В сети Интернет распространилась видеозапись, на которой водитель автомобиля Mercedes Benz E 200 совершал маневры на дороге среди большого скопления людей. Как сообщили в ГУВД Ташкента, инцидент произошел 1 января в 02:10 часов в Чиланзарском районе. 35-летний водитель Б.Л. создавал опасную ситуацию и подвергал опасности жизни людей. В отношении водителя был составлен протокол в соответствии со ст. 129 КоАО РУз (Участие водителей транспортных средств в групповом передвижении, создающем угрозу безопасности дорожного движения). Данное правонарушение влечет за собой наложение штрафа в размере 3 БРВ (810 тыс. сумов). ","['Ну конечно когда сама толпа кричит "" Давай, давай!!!"" Хвастунишка давид на тапку', 'Казахи отстаивают свои права грабя магазины.', 'Doktor Web 911: о чём вы вообще говорите. Казахи отстаивают свой права. Такие митинги во всем мире происходят.', 'Лучше бы гбдд на дороге лихачей штрафовали изымали. Пол бортины олень на эпике протаранил гаишники делают вид что не видят. Нексия остановилась этот дальше себе в махалю поехал.чувак на мерине ещё ангелочек.', 'смешное наказание для человека, который может себе позволить такую дорогую машину. штрафы для таких бесполезны. наказание тут нужно простое и действенное - изъятие машины. месяц ареста железного ""коня"" думаю подействует освежающе на его владельца.', 'channel. В чём расизм милейший? Или слышали это слово, а смысла не поняли? Главное вставить, глядишь и за умного прокатит.', 'Doctor Web 911 вот тут уже рассизмом попахивает', 'Таких дрифтеров строго наказать, они опаснее буянющих казахов.']","[0.3382941, 0.661706]",0,2
"На одном из месторождений Устюрта обеспечена добыча 1,3 млн кубометров природного газа в сутки",5,https://uznews.uz/posts/30182,"В ходе изучения были проанализированы текущее состояние и результаты геологоразведочных работ, проведенных в 2021 году. Глава компании отметил, что план по увеличению запасов региона перевыполнен более чем на 10 млрд кубометров природного газа и 300 тыс. тонн жидких углеводородов. Для достижения такого результата в 2021 году были успешно проведены работы по бурению и освоению скважин №1, 2 и 3 на месторождении «Куйи Шаркий Бердах», №2 на месторождении «Аралик», №1 на месторождении «Гарбий Куйи Сургил», №1-терриген на месторождении «Шагирлик» и №5, 6 на месторождении «Куйи Сургил». Из каждой скважины были получены притоки природного газа объемом от 50 тыс. до 1,3 млн кубометров. В частности, 15 декабря 2021 года в результате испытаний 6-й поисковой скважины на месторождении «Куйи Сургил» с проектной глубиной до 4500 метров через фильтр в интервалах 4500-4172 метров из нижне-юрских отложений удалось получить среднесуточную добычу более 1,3 млн кубометров природного газа в промышленном масштабе. Открытие новых пластов запасов природного газа в нижней части месторождения «Куйи Сургил» откроет для специалистов «Узбекнефтегаза» новые направления геологоразведки и разработки месторождений, а также возможности для увеличения запасов природного газа и газового конденсата в Устюртском регионе. Наряду с этим, был рассмотрен план реализации проектов в Устюртском регионе в 2022 году. Так, в текущем году планируется пробурить 6 новых месторождений, выполнить бурение около 100 тыс. метров на более чем 20 скважинах. Это позволит увеличить запасы природного газа более чем на 12 млрд кубометров, жидких углеводородов на 320 тыс. тонн и 15 млн тонн условного топлива. Для своевременного и эффективного выполнения вышеперечисленных задач в АО «Узбекнефтегаз» разработана специальная программа геологоразведочных работ на следующий год. Согласно программе, бурение скважин до глубины 4-4,5 тыс. метров в Устюртском регионе теперь будет направлено на освоение более глубоких слоев недр. Кроме того, по сравнению с 2021 годом объемы финансирования геолого-разведочных работ в Устюртском регионе планируется увеличить в два раза. Руководителям управлений, департаментов и другим ответственным специалистам компании были даны соответствующие указания по своевременному выполнению геолого-технических мероприятий. Пресс-служба АО «Узбекнефтегаз» ","['Может это для того, что нужно продолжение для экспорта, чтобы все думали, что газа у нас много, а прошлом году покупали с Туркмении. То покупают, то продают. Кто то разглашать этот секрет деятельности?', 'Столько то пробурили,столькото запасли итд итп а цены всё растут почему????а может ктото никак не может накушатся. ', 'В 1976 году, будучи студентом-практикантом, помбуром, при вечно пьяном бурильщике, самостоятельно вскрывал нефтегазоносный горизонт на глубине 4200, на газоконденсатном месторождении ""Куаныш"" Устюрта, это почти бензин. На таком ездят все мотоциклы бурильщиков Бухарского Уртабулака. Знаю, что ниже 5000 тысяч метров, нефтегазопродуктов много до бесконечности, пока Солнце светит)', 'Хохлам помогите с газом, а то мерзнут бедные.', 'Исправьте либо на бурение 6 новых скважин, либо на открытие новых месторождений. Невозможно пробурить 6 новых месторождений, их открывают путём бурения новых поисковых скважин на подготовленных структурах. ']","[0.7991109, 0.20088911]",1,0
Получить загранпаспорт теперь можно в центрах госуслуг,0,https://uznews.uz/posts/29618,"Центры государственных услуг, наряду с отделениями внутренних дел, начали оформлять и выдавать биометрические паспорта для выезда за границу с 1 января 2022 года, сообщили в пресс-службе Агентства госуслуг. Размер госпошлины за выдачу загранпаспорта составляет 1 БРВ (270 тысяч сумов). Ранее оплата за оформление документа составляла 1,2 БРВ. С полным списком Центров государственных услуг, в которых на сегодняшний день внедрена услуга по выдаче биометрических паспортов для выезда за границу, можно ознакомиться здесь . Отмечается, что к концу 2022 года планируется создать такую возможность в Центрах государственных услуг по всей стране. Напомним, услуги в центрах госуслуг оказываются по принципу экстерриториальности (вне зависимости от места прописки). ",[],"[0.0, 0.0]",0,0
Узбекистан приостанавливает полеты в один из городов Казахстана,1,https://uznews.uz/posts/30189,"Регулярные рейсы Uzbekistan Airways HY-9725/9726, которые были запланированы на 5 января по маршруту Ургенч – Актау – Ургенч, отменены в связи с закрытием международного аэропорта Актау. В авиакомпании сообщат о днях выполнения рейсов по данному маршруту. Отмечается, что пассажиры отмененных рейсов за 5 января в Актау имеют право на возврат полной стоимости билета по месту его приобретения или бесплатное перебронирование на любую свободную дату после возобновления полетов. ",[],"[0.0, 0.0]",0,0
На 80-м году жизни скончался академик Сайдиахрол Тухтаев,0,https://uznews.uz/posts/29228,"3 января 2022 года в возрасте 79 лет скончался крупный ученый в химико-технологической области, академик Академии наук Республики Узбекистан Сайдиахрол Тухтаев. Шавкат Мирзиёев и другие официальные лица страны выразили семье покойного соболезнования. Сайдиахрол Тухтаев родился 1 сентября 1942 года в Ташкенте. В 1963 году окончил Ташкентский политехнический институт (ныне – Ташкентский государственный технический университет), начал свою трудовую деятельность в качестве инженера-технолога Чирчикского филиала Республиканского государственного института азотной промышленности (ныне – акционерное общество «Узкимёсаноатлойиха»), затем обучался в аспирантуре Института химии Академии наук. На протяжении почти 60-летней научно-педагогической деятельности он был старшим научным сотрудником, заведующим лабораторией, заместителем директора по научной работе Института химии Академии наук, начальником отдела Института удобрений, руководителем проекта и главным научным сотрудником Института общей и неорганической химии. Ученый внес достойный вклад в развитие в стране области неорганической химии, подготовку квалифицированных кадров в этом направлении. Под  его руководством подготовлены десятки кандидатов и докторов наук. Академик завоевал авторитет среди научной общественности страны в качестве автора сотен научных статей, нескольких монографий, многочисленных разработок и патентов, среди них разработка научных основ таких минеральных удобрений, как суперфосфат, сульфат калия. Сайдиахролу Тухтаеву было присвоено звание «Заслуженный изобретатель и рационализатор Республики Узбекистан», также он был награжден медалью «Шухрат». ",[],"[0.0, 0.0]",0,2
